dialogue_id,turn_id,speaker,utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,emotion_id,emotion_label
DMAGE2493.json,11,system,"None is the address. Here is the phone number , none . Is there anything else I can help you with ?",3.446195363998413,3.345897912979126,3.4893593788146973,2.2974627017974854,4.072582244873047,3.1534860134124756,2.7586593627929688,2.7746002674102783,3.6392993927001953,3.4487252235412598,2.5434086322784424,3.4126808643341064,2.91068959236145,3.9426114559173584,2.7076709270477295,3.426614284515381,2.9929561614990234,2.008267402648926,3.848024368286133,3.1771187782287598,3.5530426502227783,,
DMAGE2400.json,0,user,I am  looking forward to trying local restaurants. The restaurant should be in the expensive price range. The restaurant should be in the centre. The restaurant should serve thai food.,2.7821974754333496,3.464174509048462,3.5818252563476562,4.247745990753174,1.9350961446762085,2.794879913330078,1.9060684442520142,2.9246230125427246,4.067855358123779,3.5239365100860596,3.878467559814453,2.982654333114624,3.09484601020813,4.327572822570801,1.900783658027649,3.920267105102539,1.7999094724655151,1.5310837030410767,3.7397279739379883,1.708618402481079,2.7118983268737793,0.0,Neutral
DMAGE2400.json,1,system,There are no matching records found for that request . You are welcome . Is there anything else I can help you with today ?,3.1346304416656494,3.4777963161468506,3.570916175842285,2.839625597000122,3.4948525428771973,3.2695298194885254,2.588953733444214,2.9707260131835938,3.6872665882110596,3.624276638031006,3.052539110183716,3.2424707412719727,3.049588918685913,4.05037784576416,2.558685541152954,3.577177047729492,2.6681723594665527,1.838991403579712,3.902275323867798,2.7395975589752197,3.533078193664551,,
DMAGE2400.json,2,user,"Once you find a restaurnat, make sure you get postcode, address.",2.6685965061187744,3.459538698196411,3.600834846496582,4.304815769195557,1.8610235452651978,2.9891278743743896,2.175809144973755,3.116187334060669,3.603105306625366,3.561112403869629,4.081614017486572,3.030965805053711,3.237722158432007,4.018145561218262,2.146094560623169,3.9640932083129883,1.6147522926330566,1.4039539098739624,3.8466625213623047,1.676737666130066,2.877796173095703,0.0,Neutral
DMAGE2400.json,3,system,I will book it for you and get a reference number ? It is at 24 Green Street City Centre. It is located in the centre . They serve thai food . Would you like to try bangkok city ? Their postcode is cb23jx.,3.2310736179351807,2.979419708251953,3.0636157989501953,4.7350006103515625,1.418597936630249,3.018899440765381,2.1069576740264893,2.787313222885132,4.053049564361572,3.1365296840667725,4.060503005981445,3.123218536376953,2.9206621646881104,4.309593200683594,2.0418930053710938,3.891793727874756,1.4225773811340332,1.3873357772827148,3.8331193923950195,1.4020640850067139,2.6225123405456543,,
DMAGE2400.json,4,user,I am looking for a place to stay. The hotel should be in the west.,3.378377676010132,3.2309513092041016,3.4134981632232666,2.6186647415161133,3.775822639465332,3.139536142349243,2.4098565578460693,2.6666030883789062,4.026683807373047,3.462465524673462,2.749753475189209,3.2680630683898926,2.879042863845825,4.256933689117432,2.3932418823242188,3.513551712036133,3.0305593013763428,2.064948558807373,3.807828664779663,2.9308884143829346,3.528348207473755,0.0,Neutral
DMAGE2400.json,5,system,What day would you like your booking for ? For how many people ?,2.488154172897339,3.822103261947632,4.034029483795166,3.336468458175659,2.969593048095703,2.9215240478515625,1.9781163930892944,3.3824622631073,3.5750091075897217,3.8411812782287598,3.4243035316467285,2.9425532817840576,3.4232985973358154,3.9358456134796143,1.9918267726898193,3.754605770111084,2.3191046714782715,1.641750454902649,3.731947183609009,2.3618085384368896,3.1581270694732666,,
DMAGE2400.json,6,user,The hotel should include free parking.,3.3849036693573,3.326188802719116,3.254342555999756,3.226008653640747,3.088320255279541,2.951580047607422,2.160592794418335,2.2704732418060303,4.4962897300720215,3.4245643615722656,3.1084229946136475,3.1240851879119873,2.6294806003570557,4.660957336425781,2.2096216678619385,3.6061458587646484,2.7100820541381836,2.0319066047668457,3.7098090648651123,2.402918577194214,3.0427751541137695,0.0,Neutral
DMAGE2400.json,7,system,What day will you be staying ?,2.243720293045044,3.815645694732666,4.2070441246032715,3.2669906616210938,2.9514412879943848,3.0203120708465576,1.8889539241790771,3.814842939376831,3.0565106868743896,3.889082431793213,3.5472888946533203,2.8719563484191895,3.5400824546813965,3.521012783050537,2.0184335708618164,3.7566633224487305,2.2151682376861572,1.5869290828704834,3.766059637069702,2.4205129146575928,3.2421717643737793,,
DMAGE2400.json,8,user,The hotel should have a star of 3. The hotel should be in the moderate price range. The hotel should include free wifi.,2.833007574081421,3.5796213150024414,3.608808994293213,3.848750114440918,2.357698917388916,2.81390380859375,1.9632781744003296,2.8306632041931152,4.095174312591553,3.6008386611938477,3.635819435119629,2.9815237522125244,3.050240993499756,4.426990509033203,2.057126522064209,3.8807766437530518,2.126300811767578,1.7246328592300415,3.6447994709014893,1.9474587440490723,2.815455913543701,0.0,Neutral
DMAGE2400.json,9,system,"Shall I try to start and book you into one ? Internet is available . Okay , how about hobsons house ? It offers free parking . It is moderate . They have a 3 Star rating. It is a guesthouse .",3.1921892166137695,3.065873146057129,3.089303970336914,4.63179874420166,1.478356122970581,3.0683388710021973,2.121088981628418,2.7866668701171875,4.1295599937438965,3.176442861557007,4.0526041984558105,3.112243413925171,2.924612283706665,4.37827205657959,1.9989529848098755,3.9027583599090576,1.4827170372009277,1.4788150787353516,3.8095409870147705,1.4855870008468628,2.7253353595733643,,
DMAGE2400.json,10,user,Once you find the hotel you want to book it for 5 people on wednesday for 2 nights.,2.232008695602417,3.326342821121216,3.8304357528686523,4.420818328857422,1.6828104257583618,3.288187026977539,1.737846851348877,3.9680652618408203,2.975001096725464,3.679811954498291,4.226948261260986,2.860602855682373,3.6334891319274902,3.4676921367645264,1.793399453163147,3.9430460929870605,1.402943730354309,1.190876841545105,3.881856679916382,1.5345606803894043,2.9168641567230225,0.0,Neutral
DMAGE2400.json,11,system,What day will you be arriving ?,3.207841157913208,2.9235427379608154,3.2724609375,3.856562852859497,2.429194688796997,3.7614076137542725,2.4268898963928223,3.1308553218841553,3.7147562503814697,3.4798431396484375,3.846545696258545,3.390057325363159,2.915450096130371,4.105971813201904,2.334277868270874,3.734764814376831,1.9606764316558838,1.4857980012893677,4.203372478485107,2.1549365520477295,3.4535984992980957,,
DMAGE2400.json,12,user,Once you find the hotel you want to book it for 5 people on wednesday for 2 nights.,2.232008695602417,3.326342821121216,3.8304357528686523,4.420818328857422,1.6828104257583618,3.288187026977539,1.737846851348877,3.9680652618408203,2.975001096725464,3.679811954498291,4.226948261260986,2.860602855682373,3.6334891319274902,3.4676921367645264,1.793399453163147,3.9430460929870605,1.402943730354309,1.190876841545105,3.881856679916382,1.5345606803894043,2.9168641567230225,0.0,Neutral
DMAGE2400.json,13,system,I am unable to book this for you . Do you have any other preferences ? What day would you like that reservation ? How many nights are you wanting to stay ?,3.130523443222046,3.3906307220458984,3.657904624938965,2.4136853218078613,3.9848341941833496,3.2509429454803467,2.4112281799316406,3.0832626819610596,3.5453431606292725,3.6349868774414062,2.736926317214966,3.245439052581787,3.143333673477173,3.9150736331939697,2.4535162448883057,3.4956204891204834,2.94704008102417,1.7953964471817017,3.773144006729126,3.055781841278076,3.606353759765625,,
DMAGE1749.json,0,user,I am excited about seeing local tourist attractions. The attraction should be in the type of college ,2.4930243492126465,3.7694404125213623,3.7674758434295654,4.2630767822265625,1.752152919769287,2.3975343704223633,1.830357313156128,2.8159730434417725,3.99053955078125,3.527919054031372,3.959855079650879,2.7220561504364014,3.1113526821136475,4.228940963745117,1.913955807685852,3.9141359329223633,1.6207923889160156,1.4294053316116333,3.464298963546753,1.530728816986084,2.454315662384033,5.0,Excited
DMAGE1749.json,1,system,What attraction are you thinking about ?,2.186417818069458,4.081398010253906,4.346895217895508,3.4106626510620117,2.78715181350708,2.588088274002075,1.9309879541397095,3.695739269256592,2.99806809425354,3.8945236206054688,3.47141432762146,2.675649642944336,3.574641466140747,3.364217519760132,2.088876962661743,3.8280351161956787,2.062291145324707,1.5310863256454468,3.563032865524292,2.2243995666503906,2.8624517917633057,,
DMAGE1749.json,2,user,college,3.0424320697784424,3.356184244155884,3.6581389904022217,2.5743966102600098,3.8540291786193848,3.406519889831543,2.354261875152588,3.1489417552948,3.451064348220825,3.6877617835998535,2.8665213584899902,3.273099899291992,2.938706874847412,3.83459734916687,2.5110714435577393,3.4828643798828125,3.041227340698242,2.004775285720825,4.160120010375977,2.9675843715667725,3.7138490676879883,0.0,Neutral
DMAGE1749.json,3,system,You would love christ's college.,3.058211088180542,2.8936843872070312,3.090167999267578,4.707789421081543,1.3709075450897217,3.3288564682006836,1.998328685760498,3.0099472999572754,4.009080410003662,3.203615188598633,4.176812648773193,3.163586139678955,2.865029811859131,4.224421977996826,1.9160596132278442,3.9152421951293945,1.4021971225738525,1.214776873588562,3.8762149810791016,1.3511184453964233,2.8330209255218506,,
DMAGE1749.json,4,user,the attraction should be in the centre,3.490694999694824,3.311530828475952,3.2461676597595215,3.2556753158569336,3.071195125579834,2.834660530090332,2.5542843341827393,2.124735116958618,4.440174102783203,3.2692272663116455,3.1067721843719482,3.261388063430786,2.5850415229797363,4.623631477355957,2.4742190837860107,3.6316745281219482,2.5700368881225586,2.0012104511260986,3.8205859661102295,2.415794610977173,3.011922836303711,0.0,Neutral
DMAGE1749.json,5,system,Their address in our system is listed as saint andrew's street . We have christ's college . I ' m happy to have been able to help you today .,2.9829115867614746,3.193037748336792,3.2709169387817383,4.625995635986328,1.4860224723815918,3.1717238426208496,2.158900022506714,2.9955692291259766,3.8771941661834717,3.3085875511169434,4.224968433380127,3.136781692504883,3.015228748321533,4.208020210266113,2.0445172786712646,3.9018781185150146,1.4511446952819824,1.3063839673995972,3.872623920440674,1.4249143600463867,2.84810209274292,,
DMAGE1749.json,6,user,postcode,3.177278757095337,3.601652145385742,3.6617770195007324,2.3823623657226562,3.9397315979003906,2.921339511871338,2.504535675048828,2.546170234680176,3.7868664264678955,3.5631215572357178,2.5454344749450684,3.1735048294067383,2.8075687885284424,4.109092712402344,2.599808931350708,3.4358296394348145,3.1635470390319824,2.155385971069336,3.794144868850708,2.9930508136749268,3.3870911598205566,0.0,Neutral
DMAGE1749.json,7,system,Their postcode is cb23bu .,3.4407880306243896,3.4075028896331787,3.4472782611846924,2.5420193672180176,3.790938377380371,2.9013783931732178,2.7985384464263916,2.4053497314453125,3.825591564178467,3.4232821464538574,2.6752734184265137,3.3194754123687744,2.615734338760376,4.101234436035156,2.830972909927368,3.466618537902832,2.9309372901916504,2.0985822677612305,3.8433830738067627,2.9537999629974365,3.3707876205444336,,
DMAGE1749.json,8,user,I am also looking for a place to say,2.6722829341888428,3.1487910747528076,3.7590768337249756,2.7810311317443848,3.5137007236480713,3.7537360191345215,2.2094881534576416,4.176319599151611,2.5168793201446533,3.6649599075317383,3.207455635070801,3.2980573177337646,3.589498996734619,2.983802080154419,2.079263687133789,3.5251760482788086,2.5269455909729004,1.5615932941436768,4.004586219787598,2.8305907249450684,3.7136142253875732,0.0,Neutral
DMAGE1749.json,9,system,What sort of attraction would you like it to be ?,2.7168538570404053,3.4889914989471436,3.840933322906494,3.658198833465576,2.7318429946899414,3.233743667602539,2.1336755752563477,3.5718636512756348,3.458643913269043,3.7394561767578125,3.670130729675293,3.1383485794067383,3.354217052459717,3.8522424697875977,2.197876214981079,3.7206153869628906,2.132504463195801,1.6056145429611206,4.031129360198975,2.2780654430389404,3.37235426902771,,
DMAGE1749.json,10,user,I am also looking for a place to stay,3.1712825298309326,2.8477070331573486,3.340087652206421,3.040250778198242,3.3440351486206055,3.902031421661377,2.35754132270813,3.610710620880127,3.231191873550415,3.51200795173645,3.3333659172058105,3.482630729675293,3.285959482192993,3.6160647869110107,2.21970796585083,3.552656650543213,2.479856491088867,1.640512466430664,4.082180023193359,2.77807879447937,3.7826547622680664,2.0,Dissatisfied
DMAGE1749.json,11,system,"I recommend christ's college , it 's got a lot of great features to watch !. You have any particular attraction in mind ?",2.724032163619995,3.48824405670166,3.591188669204712,4.433321952819824,1.7658435106277466,2.936357021331787,1.9978283643722534,3.1269798278808594,3.8919060230255127,3.4594192504882812,4.125826835632324,2.976224899291992,3.168980360031128,4.164759635925293,1.9448953866958618,3.905716896057129,1.6247708797454834,1.4533194303512573,3.7812068462371826,1.5628596544265747,2.8290226459503174,,
DMAGE1749.json,12,user,collge,3.060265064239502,3.4586079120635986,3.7662291526794434,2.6676652431488037,3.7674849033355713,3.2579100131988525,2.330785036087036,3.167731523513794,3.540973663330078,3.6798083782196045,2.8682210445404053,3.247920274734497,2.9909658432006836,3.8929905891418457,2.4631311893463135,3.5518338680267334,2.94643497467041,1.9333463907241821,4.076308727264404,2.8723671436309814,3.6180849075317383,2.0,Dissatisfied
DMAGE1749.json,13,system,"There are 13 , anything in particular you are looking for ? Here is the phone number , 01223334900 . You are welcome . Is there anything else I can help you with today ?",2.994049549102783,3.3888137340545654,3.6230621337890625,3.6965043544769287,2.692478656768799,3.407985210418701,2.3887014389038086,3.5259013175964355,3.425570249557495,3.6162540912628174,3.682837963104248,3.2872772216796875,3.330974817276001,3.8667232990264893,2.272717237472534,3.8109312057495117,2.112672805786133,1.5763468742370605,3.9894750118255615,2.2530524730682373,3.3606374263763428,,
DMAGE1749.json,14,user,I am also looking for a place to stay in the north,3.3492815494537354,2.8168485164642334,3.2006826400756836,3.1142947673797607,3.284337043762207,3.821357011795044,2.3929457664489746,3.1963794231414795,3.6701273918151855,3.4421112537384033,3.3075647354125977,3.444854259490967,3.0659358501434326,3.9688339233398438,2.2836086750030518,3.543238639831543,2.562739372253418,1.7568262815475464,4.079281330108643,2.711318016052246,3.745645046234131,2.0,Dissatisfied
DMAGE1749.json,15,system,What day will you be staying ?,2.243720293045044,3.815645694732666,4.2070441246032715,3.2669906616210938,2.9514412879943848,3.0203120708465576,1.8889539241790771,3.814842939376831,3.0565106868743896,3.889082431793213,3.5472888946533203,2.8719563484191895,3.5400824546813965,3.521012783050537,2.0184335708618164,3.7566633224487305,2.2151682376861572,1.5869290828704834,3.766059637069702,2.4205129146575928,3.2421717643737793,,
DMAGE1749.json,16,user,on tuesday for 4 nights,2.4357807636260986,4.034574031829834,4.175623893737793,2.727904796600342,3.4189581871032715,2.3939805030822754,2.0731945037841797,2.937441110610962,3.5196726322174072,3.812969207763672,2.934868335723877,2.712575912475586,3.131587266921997,3.852762460708618,2.385249137878418,3.6508378982543945,2.5290465354919434,1.8057067394256592,3.464766263961792,2.617324113845825,3.025510787963867,0.0,Neutral
DMAGE1749.json,17,system,What day would you like the booking to be made for ?,2.8151822090148926,3.449995756149292,3.6157219409942627,4.215382099151611,2.1057090759277344,3.1326355934143066,2.0735082626342773,3.3063182830810547,3.7368271350860596,3.582416534423828,3.8955583572387695,3.036985158920288,3.2564382553100586,4.061030387878418,1.9829922914505005,3.899190664291382,1.7561943531036377,1.4022935628890991,3.8613593578338623,1.859694004058838,2.9709837436676025,,
DMAGE1749.json,18,user,on tuesday,2.5395314693450928,3.973203659057617,4.197312831878662,2.6512482166290283,3.5558199882507324,2.639155387878418,2.271714925765991,2.9607746601104736,3.340620756149292,3.8233306407928467,2.915806531906128,2.865607261657715,3.1522889137268066,3.7396368980407715,2.483224630355835,3.6248538494110107,2.617769718170166,1.7476959228515625,3.5753157138824463,2.6802666187286377,3.112039089202881,0.0,Neutral
DMAGE1749.json,19,system,Booking was unsuccessful do you have any other preference ? What day would you like that reservation ?,3.3106329441070557,3.417747735977173,3.5593810081481934,2.373173713684082,4.001833915710449,3.1574859619140625,2.6191351413726807,2.7370052337646484,3.7397868633270264,3.559910774230957,2.6498992443084717,3.2743492126464844,2.8937597274780273,4.0669379234313965,2.6195764541625977,3.449152946472168,2.930656909942627,1.8900072574615479,3.7793385982513428,3.070845127105713,3.540925979614258,,
DMAGE1749.json,20,user,for 7 people,2.5092313289642334,3.8231327533721924,3.971627712249756,4.00651741027832,2.2305493354797363,2.6302685737609863,1.9449477195739746,3.0487003326416016,3.7260043621063232,3.7152116298675537,3.781348705291748,2.844820022583008,3.254263401031494,4.021285057067871,2.0769741535186768,3.7909114360809326,1.8993301391601562,1.4833778142929077,3.733708143234253,1.8159425258636475,2.8202812671661377,0.0,Neutral
DMAGE1749.json,21,system,"I ' m sorry , I was unable to reserve rooms . Would you like to try anything else ? What day would you like that reservation ?",3.3873050212860107,3.2343411445617676,3.4403765201568604,2.3298890590667725,4.126485824584961,3.3479366302490234,2.77215838432312,2.88097882270813,3.4843909740448,3.4729511737823486,2.645658493041992,3.4450507164001465,2.986513614654541,3.8594484329223633,2.7151987552642822,3.4455718994140625,2.910529613494873,1.8126436471939087,3.8686492443084717,3.113560676574707,3.691506862640381,,
DMAGE1749.json,22,user,ok,3.1101326942443848,3.3339693546295166,3.6746716499328613,2.714388132095337,3.792585849761963,3.4288713932037354,2.5148801803588867,3.285707950592041,3.349292039871216,3.656985282897949,2.9548025131225586,3.373511552810669,3.0894181728363037,3.7007758617401123,2.5306379795074463,3.509146213531494,2.861229658126831,1.9062039852142334,4.126276016235352,2.9550716876983643,3.6946370601654053,2.0,Dissatisfied
DMAGE1749.json,23,system,I have booked you acorn guest house. The price range is moderate . The hotel is 4 stars . Is there anything else I can help you with today ?,3.2509872913360596,2.8359858989715576,2.922034978866577,4.801120281219482,1.2963287830352783,3.3228955268859863,2.061863899230957,2.9433250427246094,4.006770610809326,3.1087265014648438,4.185624599456787,3.2043213844299316,2.8690669536590576,4.266746997833252,1.931654930114746,3.8766913414001465,1.3576717376708984,1.2989883422851562,3.9189701080322266,1.3188978433609009,2.7514543533325195,,
DMAGE1749.json,24,user,I also want to book taxy form college,2.511866331100464,3.1641199588775635,3.851715326309204,2.6713662147521973,3.5945918560028076,3.847484588623047,2.100351333618164,4.209692478179932,2.3629159927368164,3.7548253536224365,3.1308417320251465,3.209524631500244,3.5469489097595215,2.930750608444214,2.1209452152252197,3.5043158531188965,2.5713951587677,1.5125401020050049,4.0180206298828125,2.932859182357788,3.7591545581817627,0.0,Neutral
DMAGE1749.json,26,user,I want to book taxi for college,2.377262830734253,3.977327585220337,4.305939674377441,2.635775089263916,3.5399162769317627,2.6974987983703613,2.141085624694824,3.5897011756896973,2.8297150135040283,3.8321123123168945,2.900704860687256,2.814873218536377,3.621338129043579,3.206655263900757,2.160492420196533,3.683468818664551,2.527909278869629,1.567694902420044,3.3634274005889893,2.805246591567993,3.0381853580474854,2.0,Dissatisfied
DMAGE1749.json,27,system,Would you like to tell me the name of that hotel ?,3.119629144668579,3.505857467651367,3.484543800354004,3.909221649169922,2.4171416759490967,2.6954410076141357,2.3037831783294678,2.6822705268859863,4.191161632537842,3.388007879257202,3.5464611053466797,3.1234636306762695,2.973409414291382,4.3605637550354,2.220041275024414,3.9363632202148438,2.0415642261505127,1.6602494716644287,3.7649879455566406,2.076709747314453,2.7981789112091064,,
DMAGE1749.json,28,user,"No, from college",3.078976631164551,3.4314539432525635,3.6676323413848877,2.495554208755493,3.7061545848846436,3.260192632675171,2.263306140899658,2.9580953121185303,3.8218791484832764,3.6009483337402344,2.808211326599121,3.2114477157592773,3.0554981231689453,4.138733386993408,2.2447850704193115,3.5226547718048096,2.974872350692749,2.020604133605957,3.8560373783111572,2.9446628093719482,3.554624557495117,2.0,Dissatisfied
DMAGE1749.json,29,system,Would you like to book the 1 ?,2.9802615642547607,3.077843427658081,3.4119653701782227,4.172310829162598,2.169057846069336,3.551440954208374,2.222642660140991,3.432131290435791,3.5911154747009277,3.503056287765503,3.9924509525299072,3.2724804878234863,3.23172926902771,3.993924856185913,2.1174848079681396,3.798752546310425,1.7763214111328125,1.4307568073272705,4.089962959289551,1.928475022315979,3.246030807495117,,
DMAGE1749.json,30,user,yes,3.0991666316986084,3.1582677364349365,3.538835048675537,3.181195020675659,3.226998805999756,3.6753015518188477,2.566906690597534,3.15781307220459,3.402406692504883,3.5765607357025146,3.333782196044922,3.456047534942627,3.0255496501922607,3.8778693675994873,2.565734624862671,3.5494933128356934,2.569997787475586,1.6805952787399292,4.286670207977295,2.6453216075897217,3.7003636360168457,0.0,Neutral
DMAGE1749.json,31,system,What attraction are you thinking about ?,2.186417818069458,4.081398010253906,4.346895217895508,3.4106626510620117,2.78715181350708,2.588088274002075,1.9309879541397095,3.695739269256592,2.99806809425354,3.8945236206054688,3.47141432762146,2.675649642944336,3.574641466140747,3.364217519760132,2.088876962661743,3.8280351161956787,2.062291145324707,1.5310863256454468,3.563032865524292,2.2243995666503906,2.8624517917633057,,
DMAGE1749.json,32,user,college,3.0424320697784424,3.356184244155884,3.6581389904022217,2.5743966102600098,3.8540291786193848,3.406519889831543,2.354261875152588,3.1489417552948,3.451064348220825,3.6877617835998535,2.8665213584899902,3.273099899291992,2.938706874847412,3.83459734916687,2.5110714435577393,3.4828643798828125,3.041227340698242,2.004775285720825,4.160120010375977,2.9675843715667725,3.7138490676879883,2.0,Dissatisfied
DMAGE1749.json,33,system,How about christ's college ? they 're pretty fun . You are welcome . Is there anything else I can help you with today ?,2.3210268020629883,3.7248122692108154,3.9596457481384277,4.163916110992432,1.9703344106674194,2.9755396842956543,1.8634086847305298,3.8048038482666016,3.23689341545105,3.7109375,4.055232524871826,2.8443007469177246,3.6091554164886475,3.656306505203247,1.8682464361190796,3.9484102725982666,1.629961609840393,1.329277753829956,3.692992925643921,1.728710412979126,2.8659191131591797,,
DMAGE1749.json,34,user,car type,3.0701823234558105,3.6411731243133545,3.730935573577881,2.7144079208374023,3.622281074523926,2.8996825218200684,2.320601224899292,2.6151108741760254,3.8652286529541016,3.641716480255127,2.846883535385132,3.1328930854797363,2.915975570678711,4.210436820983887,2.5029213428497314,3.573550224304199,2.9162888526916504,2.0026068687438965,3.86316180229187,2.7107951641082764,3.3093316555023193,2.0,Dissatisfied
DMAGE1749.json,35,system,Would you be interested in visiting a college ? Is there anything else I can help you with ?,2.8685789108276367,3.0179238319396973,3.339799404144287,4.299815654754639,1.9229192733764648,3.632481813430786,1.9267717599868774,3.7191660404205322,3.5929811000823975,3.489323139190674,4.107105731964111,3.2032294273376465,3.2752301692962646,3.9381215572357178,1.8562735319137573,3.80865740776062,1.6967366933822632,1.4213988780975342,4.044895648956299,1.760395884513855,3.2179436683654785,,
DMAGE2161.json,0,user,Looking for local tourist ,3.2683229446411133,3.5804102420806885,3.388979434967041,2.6673295497894287,3.4908671379089355,2.4458260536193848,2.30900239944458,1.8870723247528076,4.502094745635986,3.3398804664611816,2.6240122318267822,2.9370908737182617,2.55538272857666,4.5845232009887695,2.3847591876983643,3.4840571880340576,2.923029899597168,2.32615065574646,3.4931864738464355,2.6716396808624268,3.102522850036621,0.0,Neutral
